2,1,0
3,2,0
4,1,0
5,2,0
6,3,0
7,5,0
8,2,0
9,2,0
10,6,0
11,9,0
12,10,0
13,11,0
14,9,0
15,7,0
16,6,0
17,8,0
18,17,0
19,16,0
20,12,0
21,7,0
22,19,0
