1,-0.5,-0.5,0
2,-0.3701481764563608,0.15022985631308527,0
3,-0.06320094969397594,0.17845850642657723,0
4,-0.17810528052811025,-0.3173871347637791,0
5,-0.4946587035633597,0.09292769929942413,0
6,-0.035202550791405995,0.24609421373708706,0
7,-0.4462218159985495,-0.060821692475041766,0
8,-0.32243473085382246,0.4331311661364785,0
9,-0.3279574572895638,0.2772143573058016,0
10,0.32428729539614565,0.06633920920604963,0
11,-0.3560926791527995,0.3157998896691513,0
12,0.17066568419877504,-0.1678668072724564,0
13,-0.47537909851506877,0.3822852037555129,0
14,-0.28004052735967266,0.200844363075798,0
15,-0.35061825262652724,-0.06161211574962,0
16,0.143789517633513,0.22589106131252434,0
17,-0.13231460489540015,0.43182291594215627,0
18,-0.07021094403711359,0.49658515082417476,0
19,0.3886722033792517,0.4743219074823056,0
20,0.1657169851536361,-0.17279252699365188,0
21,-0.39967267170425846,-0.15360265887591806,0
22,0.5,0.5,0
